"﻿""corpus""",preloaded/ententen21_tt31
,discover,12800,5.650
,get,49,7.200
,rise,21101,9.790
,unlock,8904,5.570
,compute,8536,5.530
,bring,422,7.540
,usurp,7935,5.530
,take,4121,8.990
,boost,97,6.800
,enhance,11405,5.510
,grow,975,7.060
,distribute,9715,5.480
,extend,10824,5.470
,realize,8940,5.440
,put,86,12.080
,devolve,7313,5.410
,turn,51,10.050
,save,7263,6.490
,seek,124,5.660
,stop,15,5.510
,share,437,6.860
,recognize,10393,5.350
,experience,18,6.130
,pull,9166,5.260
,obtain,10942,5.250
,develop,18,11.190
,strengthen,207,5.370
,claim,2078,6.710
,assert,6176,5.100
,invoke,6167,5.090
,achieve,212,6.000
,shift,4485,7.450
,diminish,6004,5.050
,receive,19574,5.040
,rate,219,6.630
,corrupt,1306,8.120
,steer,9825,7.440
,lie,660,8.170
,come,77168,8.440
,flow,4170,5.810
,go,559,7.240
,reside,3406,5.680
,rest,126,6.870
,lead,10368,5.420
,wash,2449,5.350
,fail,32,5.770
,remain,1449,9.950
,mean,769,8.230
,back,21,8.330
,exist,25,10.730
,belong,2956,5.100
,be,23,10.080
,manifest,43,5.730
,enable,3240,5.020
,operate,21,8.440
,wealth,52789,9.080
,authority,53895,8.850
,influence,44628,8.790
,power,31,13.700
,strength,33525,8.050
,speed,18,10.940
,duty,24240,7.920
,privilege,19184,7.700
,glory,15304,7.420
,energy,168,8.930
,ability,1777,8.050
,torque,12166,7.140
,wisdom,40,7.260
,prestige,11151,7.010
,beauty,12977,6.930
,responsibility,487,10.540
,heat,12084,6.900
,knowledge,14769,11.610
,water,18917,6.710
,right,17,6.800
,force,359,8.160
,flexibility,9336,6.570
,status,1188,7.510
,function,56,10.500
,performance,15,6.900
,resource,96,6.890
,grace,8151,6.450
,principality,7079,6.390
,size,39,9.190
,presence,8251,6.370
,love,18396,7.720
,position,48035,9.150
,gas,269,5.970
,weight,62,7.930
,light,13,7.440
,freedom,405,6.240
,might,4925,5.860
,range,224,8.740
,fuel,759,6.580
,fame,4831,5.770
,spirit,252,7.800
,greed,1315,7.480
,memory,16,6.590
,capability,31,6.020
,profit,4773,5.620
,jurisdiction,15,6.160
,importance,4429,5.540
,skill,37,7.260
,life,4720,9.610
,majesty,3645,5.420
,God,15,8.340
,weapon,95,8.710
,nature,1181,8.230
,identity,4328,5.300
,passion,4025,5.300
,potential,87,6.680
,precision,3539,5.300
,economy,627,7.340
,purpose,43,6.680
,intelligence,3884,5.230
,storage,15,5.600
,space,34,5.810
,connection,126,6.300
,value,5646,5.200
,accuracy,28,5.340
,voltage,21,7.610
,datum,35,6.720
,role,945,5.810
,communication,4370,5.100
,technology,197,7.050
,sex,122,6.620
,Iran,128,8.330
,ground,88,6.310
,signal,19,7.940
,interest,16,7.330
,depth,62,5.270
,dominance,2795,5.030
,domination,308,6.160
,"""%w"" of ...",1876570,9.420
,"... of ""%w""",1819253,9.140
,hungry,6682,9.370
,efficient,3788,7.860
,strong,420,6.960
,cosmic,856,6.790
,equal,2516,6.730
,necessary,6590,6.710
,weak,1365,6.430
,accountable,1050,6.400
,adjustable,777,6.400
,exercisable,604,6.280
,proportional,1360,6.370
,cheap,376,6.680
,clean,1509,6.150
,relative,1352,6.050
,comparable,867,6.000
,dangerous,967,5.990
,latent,482,5.960
,available,20908,5.940
,capable,2045,5.890
,superior,701,5.850
,useless,663,5.840
,mad,698,5.950
,evident,904,5.780
,lumbar,415,5.760
,expensive,232,6.290
,independent,724,5.670
,off,475,5.620
,limitless,386,5.560
,insufficient,475,5.520
,intact,592,5.420
,due,7369,5.410
,adequate,441,5.370
,impressive,591,5.370
,infinite,348,5.370
,game,16,6.400
,unavailable,440,5.340
,similar,2657,5.340
,dependent,322,6.720
,broad,444,5.340
,equivalent,50,5.530
,essential,1212,5.280
,subject,219,13.160
,dynamic,336,5.190
,unknown,13,5.150
,akin,398,5.080
,watt,20,9.530
,kW,21,9.510
,W,219,6.420
,everything,4018,11.890
,hp,209,6.380
,nothing,60,7.830
,aphrodisiac,170,6.090
,goal,395,6.020
,answer,363,5.980
,issue,15,7.530
,means,233,8.410
,MW,5336,6.560
,something,123,7.640
,threat,3382,6.680
,solution,309,5.990
,commodity,157,6.160
,thing,1514,8.290
,illusion,181,5.800
,mW,138,5.800
,reason,21,6.300
,key,20,6.820
,concept,53,6.390
,question,130,6.520
,alternative,41,7.460
,matter,682,7.220
,theme,23,5.890
,problem,29,6.770
,volt,183,6.250
,option,57,10.480
,match,704,5.970
,form,84,6.030
,concern,24,5.590
,measure,143,7.530
,Watts,102,5.360
,result,1905,5.420
,gift,1373,6.900
,attribute,114,5.270
,element,363,6.570
,aspect,340,6.430
,principle,28,6.720
,end,13,7.300
,curse,93,5.150
,electricity,32,9.540
,idea,19,6.630
,product,341,5.120
,bhp,83,5.070
,reality,80,6.520
,consideration,31,5.530
,thanks,5842,6.140
,necessity,14,5.290
,weakness,70,6.180
,cost,3162,7.200
,out,31,6.710
,sake,1419,6.640
,sphere,95,6.680
,interference,30,5.850
,rivalry,136,9.600
,effect,126,5.510
,corruption,46,5.560
,intervention,555,6.820
,duration,332,5.180
,Congress,5387,8.910
,court,72,8.460
,president,169,8.050
,Satan,1818,7.360
,President,23,7.890
,worker,16,7.670
,Court,16,7.090
,superman,42,7.010
,governor,13,7.500
,Christ,219,7.820
,character,44,7.490
,music,13324,7.080
,Lord,1368,6.270
,king,438,7.240
,god,202,9.280
,people,17,9.910
,Jesus,66,6.310
,Commission,18,7.530
,Parliament,81,7.300
,China,750,9.530
,Spirit,15072,7.940
,body,947,7.450
,State,60,6.350
,sun,1016,7.370
,computer,115,10.400
,man,1808,8.670
,Europe,87,6.640
,trustee,539,5.740
,enemy,251,6.970
,agency,954,6.270
,buddha,558,5.680
,union,68,6.630
,America,341,6.780
,witch,509,5.620
,board,123,8.630
,consumer,348,7.030
,Commissioner,510,5.590
,creature,53,8.000
,car,91,6.440
,Board,14,7.390
,Governor,125,5.700
,mind,721,7.530
,States,13,11.000
,hero,24,6.750
